LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.03,5,61,0, , ,perm null log debug enabl, ,debug,log, , ,window file system,io vertx core file impl,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.03,5,47,0, , ,perm null log debug enabl, ,debug enabl,log, , ,window file system,io vertx core file impl,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.03,5,61,0, , ,log debug enabl, ,debug,log, , ,window file system,io vertx core file impl,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.03,5,47,0, , ,log debug enabl, ,debug enabl,log, , ,window file system,io vertx core file impl,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.03,5,61,0, , ,null log debug enabl, ,debug,log, , ,window file system,io vertx core file impl,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.03,5,48,0, , ,null log debug enabl, ,debug enabl,log, , ,window file system,io vertx core file impl,debug
LogicBranch,IfBlock,debug,0,0,0,0,0,0,0,7,0,2,2,0,0.01,1,41,1, , ,handler null, ,handl execut,handler context, , ,http1x client connect,io vertx core http impl,error
CriticalMethodCheck,MethodBlock,error,0,0,0,1,0,0,0,8,1,7,7,0,0.01,1,44,2, , , , ,metric connect set metric event bu regist handler handl execut,metric web socket vertx web socket ws connect context, , ,http1x client connect,io vertx core http impl,debug
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,5,0,0,0,0,0.01,2,47,1, , ,byte 1, , , , , ,http1x server connect,io vertx core http impl,warn
Exception,CatchBlock,warn,0,0,0,0,0,0,0,3,0,0,0,0,0.01,2,87,1,except, , , , , , , ,http1x server connect,io vertx core http impl,error
LogicBranch,IfBlock,warn,0,0,0,0,0,0,0,4,0,1,1,0,0.01,2,89,1, , ,shake null, ,send unsupport version respons,web socket server handshak factori, , ,http1x server connect,io vertx core http impl,error
LogicBranch,IfBlock, ,0,0,0,0,0,0,0,24,0,34,26,3,0,0,0,0, , ,req handler null req handler context event loop context, ,event loop context pipelin header add header add header add write flush remov remov build http2 connect handler add server upgrad method name method uri path header author scheme header remov header remov kei lower valu set header fire channel read,req handlercontext ctx re header re header re header ctx pipelin pipelin server pipelin handler request method header request header request header header header request header request header header kei header header request header ctx,channel pipelin default http respons default http2 header,pipelin re header,http1x upgrad h2 handler,io vertx core http impl,warn
Exception,CatchBlock, ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,syntax except, , , , , , , ,http2 server request impl,io vertx core http impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,5,0,3,3,0,0.01,1,35,2, , ,result handler null, ,fail futur handl run context,futur result handler result ctx, , ,http2 server respons impl,io vertx core http impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,5,0,3,3,0,0.01,1,40,1, , ,result handler null, ,fail futur handl run context,futur result handler result ctx, , ,http2 server respons impl,io vertx core http impl,error
