CriticalMethodCheck,MethodBlock, ,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0, , , , , ,api servic mock,com zheng api rpc api,info
Exception,TryBlock, ,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0, ,print stack trace,, , ,default messag queue listen,com zheng api server jm,info
Exception,TryBlock, ,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0, ,print stack trace,, , ,default messag queue listen,com zheng cm admin jm,info
Exception,TryBlock, ,0,0,0,0,0,0,0,6,2,2,0,1,0,0,0,0, ,print stack trace text,text messag,string,text,default messag queue listen,com zheng cm web jm,info
CriticalMethodCheck,MethodBlock,info,0,0,0,0,1,0,0,5,1,0,0,0,0.11,2,54,1, , , , , ,cm articl servic mock,com zheng cm rpc api,info
CriticalMethodCheck,MethodBlock,info,0,0,0,0,1,0,0,5,1,0,0,0,0.11,2,59,1, , , , , ,cm articl servic mock,com zheng cm rpc api,info
CriticalMethodCheck,MethodBlock,info,0,0,0,0,1,0,0,5,1,0,0,0,0.11,2,61,1, , , , , ,cm articl servic mock,com zheng cm rpc api,info
CriticalMethodCheck,MethodBlock, ,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0, , , , , ,map schedul,com zheng cm web schedul,info
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,5,1,1,0,0,0.05,2,54,2, ,current time milli,system, , ,log aspect,com zheng upm client interceptor,debug
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,1,0,0,0,0.04,2,54,2, , , , , ,log aspect,com zheng upm client interceptor,debug
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,1,0,0,12,4,8,1,4,0.24,2,37,1, ,proce context consum context remot host context url paramet,pjp rpc context context rpc context context rpc context context url,object boolean string string,result consum ip rpc url,rpc log aspect,com zheng common aspect,info
CriticalMethodCheck,MethodBlock, ,0,0,0,0,1,0,0,17,2,5,7,0,0,0,0,0, ,set attribut header header equal ignor set attribut,request request request http request request, , ,base control,com zheng common base,error
CriticalMethodCheck,MethodBlock, ,0,0,0,0,1,0,0,6,2,1,0,1,0,0,0,0, ,data sourc,,string,data sourc,dynam data sourc,com zheng common db,info
LogicBranch,IfBlock,error,0,0,0,1,0,0,0,29,1,24,14,6,0.53,4,55,2, ,applic context parent applic context bean annot class name debug error print stack trace class method invok valu applic context bean type class name debug error print stack trace class method invok valu,context refresh event applic context context refresh event applic context servic class servic class init mapper base servic context refresh event applic context servic class servic class init base interfac bean,map string object method object map string base interfac method object,base servic init mapper servic base interfac bean init servic,applic context listen,com zheng common listen,debug
LoopCheck,ForBlock,error,0,0,0,1,0,0,0,10,2,6,4,2,0.18,4,48,1, ,error print stack trace class method invok valu,servic class init mapper base servic,method object,init mapper servic,applic context listen,com zheng common listen,debug
Exception,CatchBlock,debug,0,0,0,0,0,0,0,4,2,1,0,0,0.07,4,52,1,Exception,print stack trace,, , ,applic context listen,com zheng common listen,error
LoopCheck,ForBlock,error,0,0,0,1,0,0,0,10,2,6,4,2,0.18,4,49,1, ,error print stack trace class method invok valu,servic class init base interfac bean,method object,init servic,applic context listen,com zheng common listen,debug
Exception,CatchBlock,debug,0,0,0,0,0,0,0,4,2,1,0,0,0.07,4,53,1,Exception,print stack trace,, , ,applic context listen,com zheng common listen,error
Exception,CatchBlock,error,0,0,0,0,0,0,0,3,1,0,0,0,0.01,6,36,1,Exception, , , , ,redi util,com zheng common util,error
Exception,CatchBlock,error,0,0,0,0,0,0,0,3,1,0,0,0,0.01,6,38,1,Exception, , , , ,redi util,com zheng common util,error
Exception,CatchBlock,error,0,0,0,0,0,0,0,3,1,0,0,0,0.01,6,39,1,Exception, , , , ,redi util,com zheng common util,error
